comuna,entrada_electores,entrada_apruebo,entrada_rechazo,entrada_blancos,entrada_nulos,salida_electores,salida_apruebo,salida_rechazo,salida_blancos,salida_nulos,crec_apruebo,crec_rechazo,crec_nulos,crec_blancos,aumento_votantes,aumento_votantes_p,entrada_votos,entrada_abs,entrada_p_vot,salida_votos,salida_abs,salida_p_vot,crec_prob_voto,entrada_prob_apruebo,salida_prob_apruebo,entrada_prob_nulo,salida_prob_nulo,entrada_prob_blanco,salida_prob_blanco,entrada_prob_rechazo,salida_prob_rechazo,crec_prob_apruebo,crec_prob_rechazo,crec_prob_nulo,crec_prob_blanco,entrada_prob_votar,salida_prob_votar,crec_padron,crec_padron_porc
VALPARAISO,288588.0,121124,25137,184,473,286836.0,110326,111824,1400,4235,-10798,86687,3762,1216,-1752.0,0.9939290614994386,146918,141670.0,0.5090925471606581,227785,59051.0,0.7941297466147903,0.2850371994541322,0.4197125313595853,0.3846309389337461,0.0016390147892497262,0.014764534437797208,0.0006375871484607814,0.004880837830676763,0.0871034138633623,0.3898534354125702,-0.03508159242583919,0.30275002154920794,0.013125519648547482,0.003241823041427037,0.5090925471606581,0.7941297466147903,-1752.0,-0.6070938500561354
VICHUQUEN,3466.0,985,412,6,2,5039.0,1363,3061,35,43,378,2649,41,29,1573.0,1.4538372763993075,1405,2061.0,0.40536641661858047,4502,537.0,0.89343123635642,0.4880648197378395,0.28418926716676285,0.2704901766223457,0.0005770340450086555,0.008533439174439373,0.0017311021350259665,0.006945822583846001,0.11886901327178304,0.6074617979757888,-0.013699090544417147,0.4885927847040058,0.007956405129430718,0.006368788538837346,0.40536641661858047,0.89343123635642,1573.0,45.383727639930754
VICTORIA,32578.0,7060,5193,44,76,32394.0,5224,21404,141,339,-1836,16211,263,97,-184.0,0.9943520166983855,12373,20205.0,0.3797961814721591,27108,5286.0,0.8368216336358585,0.4570254521636994,0.21671066363803793,0.16126443168487992,0.002332862668058199,0.010464900907575478,0.0013506047025600098,0.004352657899611039,0.15940205046350298,0.6607396431437921,-0.05544623195315801,0.5013375926802891,0.008132038239517279,0.00201979523155284,0.3797961814721591,0.8368216336358585,-184.0,-0.5647983301614586
VICUÑA,23097.0,9483,1308,21,45,24136.0,7404,13433,183,355,-2079,12125,310,162,1039.0,1.044984197081872,10857,12240.0,0.4700610468892064,21375,2761.0,0.8856065628107391,0.4155455159215327,0.41057280166255355,0.3067616837918462,0.0019483049746720352,0.014708319522704674,0.0009092089881802832,0.007582035134239311,0.05663073126380049,0.556554524361949,-0.10381111787070735,0.4999237930981485,0.012760014548032638,0.005633730159567275,0.47006104688920636,0.8856065628107391,1039.0,4.49841970818721
VILCUN,21979.0,5287,2756,51,66,25167.0,4591,16119,149,356,-696,13363,290,98,3188.0,1.1450475453842304,8160,13819.0,0.3712634787751945,21215,3952.0,0.8429689672984464,0.4717054885232519,0.24054779562309478,0.18242142488178964,0.003002866372446426,0.01414550800651647,0.0023203967423449656,0.005920451384749871,0.12539242003730833,0.6404815830253904,-0.05812637074130514,0.515089162988082,0.011142641634070045,0.002917585012303445,0.3712634787751945,0.8429689672984463,3188.0,14.50475453842304
VILLA ALEGRE,13509.0,3774,1628,11,22,14310.0,2732,9841,86,190,-1042,8213,168,75,801.0,1.0592938041305797,5435,8074.0,0.40232437634169815,12849,1461.0,0.8979035639412998,0.4955791875996016,0.2793693093493227,0.19091544374563243,0.001628543933673847,0.013277428371767994,0.0008142719668369235,0.006009783368273934,0.12051225109186468,0.6877009084556255,-0.08845386560369026,0.5671886573637608,0.011648884438094146,0.004381239434600087,0.40232437634169815,0.8979035639412999,801.0,5.929380413057961
VILLA ALEMANA,96896.0,41109,12054,56,162,104138.0,37610,51546,521,1953,-3499,39492,1791,465,7242.0,1.074739927344782,53381,43515.0,0.5509102542932629,91630,12508.0,0.8798901457681154,0.3289798914748525,0.424258999339498,0.3611553899633179,0.001671895640686922,0.018753961090091992,0.0005779392338177015,0.00500297681922065,0.12440142007926024,0.49497781789548484,-0.06310360937618009,0.3705763978162246,0.01708206544940507,0.003331081178533728,0.5509102542932628,0.8798901457681154,7242.0,7.473992734478204
VILLARRICA,52443.0,14792,6229,38,88,59648.0,14251,32929,295,885,-541,26700,797,257,7205.0,1.1373872585473752,21147,31296.0,0.4032378010411304,48360,11288.0,0.8107564377682404,0.40751863672711,0.28205861602120397,0.23891832081545064,0.001678012318135881,0.01483704399141631,0.0007245962282859485,0.004945681330472103,0.11877657647350456,0.5520553916309013,-0.043140295205753326,0.43327881515739675,0.01315903167328043,0.0032676690123362223,0.4032378010411304,0.8107564377682404,7205.0,13.738725854737524
VITACURA,88737.0,19746,40323,94,162,87967.0,9801,60890,245,606,-9945,20567,444,151,-770.0,0.991322672616834,60325,28412.0,0.6798178888175169,71542,16425.0,0.8132822535723624,0.13346436475484547,0.22252273572466952,0.11141678129298486,0.001825619527367389,0.006888946991485443,0.0010593100961267567,0.0027851353348414746,0.4544102234693533,0.6921913899530506,-0.11110595443168465,0.23778116648369735,0.005063327464118054,0.0009595158074740856,0.6798178888175169,0.8132822535723624,-770.0,-0.8677327383165986
VIÑA DEL MAR,301101.0,116886,43263,190,492,305517.0,105823,141864,1643,4186,-11063,98601,3694,1453,4416.0,1.0146661751372463,160831,140270.0,0.5341430284190355,253516,52001.0,0.8297934321167071,0.2956504036976716,0.38819532316398814,0.34637352422287465,0.0016340032082258114,0.013701365226812257,0.0006310174991115937,0.005377769485822393,0.1436826845477099,0.46434077318119776,-0.041821798941113486,0.3206580886334879,0.012067362018586445,0.0037437662775965815,0.5341430284190354,0.8297934321167071,4416.0,1.4666175137246307
YERBAS BUENAS,13848.0,3658,1497,15,30,15694.0,2829,11474,68,184,-829,9977,154,53,1846.0,1.1333044482957828,5200,8648.0,0.3755054881571346,14555,1139.0,0.9274244934369823,0.5519190052798477,0.2641536683997689,0.18025997196380783,0.002166377816291161,0.011724225818784248,0.0010831889081455806,0.004332866063463744,0.10810225303292895,0.7311074295909264,-0.08389369643596106,0.6230051765579975,0.009557848002493086,0.002166488247172583,0.3755054881571345,0.9274244934369823,1846.0,13.330444829578278
YUMBEL,16571.0,4102,1696,22,48,20516.0,4310,13334,130,255,208,11638,207,108,3945.0,1.238066501719872,5868,10703.0,0.35411260636050934,18029,2487.0,0.8787775394813804,0.524664933120871,0.24754088467805202,0.2100799376096705,0.0028966266368957816,0.012429323454864496,0.0013276205419105666,0.006336517839734841,0.10234747450365096,0.6499317605771106,-0.03746094706838152,0.5475842860734595,0.009532696817968714,0.00343989120283906,0.3541126063605093,0.8787775394813804,3945.0,23.806650171987208
YUNGAY,15192.0,4961,1506,12,27,16643.0,4206,10207,115,229,-755,8701,202,103,1451.0,1.0955107951553449,6506,8686.0,0.42825171142706686,14757,1886.0,0.8866790842997055,0.4584273728726387,0.32655344918378093,0.2527188607823109,0.0017772511848341231,0.013759538544733522,0.0007898894154818325,0.006909811932944781,0.09913112164296999,0.6132908730397164,-0.07383458840147006,0.5141597513967464,0.0119822873598994,0.005132560748110658,0.4282517114270669,0.8866790842997057,1451.0,9.551079515534491
ZAPALLAR,4379.0,1791,946,2,7,9428.0,2831,5698,42,106,1040,4752,99,40,5049.0,2.1530029687143184,2746,1633.0,0.6270838090888331,8677,751.0,0.9203436571913449,0.2932598481025118,0.4089974880109614,0.30027577428935087,0.0015985384791048184,0.011243105642766229,0.00045672527974423386,0.004454815443360204,0.2160310573190226,0.6043699618158677,-0.10872171372161055,0.38833890449684505,0.00964456716366141,0.002856276964255385,0.6270838090888331,0.9203436571913449,5049.0,115.30029687143184
ÑIQUEN,5556.0,993,629,6,7,10980.0,1674,7919,48,123,681,7290,116,42,5424.0,1.9762419006479481,1635,3921.0,0.2942764578833693,9764,1216.0,0.8892531876138433,0.594976729730474,0.1787257019438445,0.15245901639344261,0.0012598992080633548,0.011202185792349727,0.0010799136069114472,0.004371584699453552,0.11321094312455003,0.7212204007285975,-0.026266685550401875,0.6080094576040475,0.009942286584286373,0.003111685491390197,0.2942764578833693,0.8892531876138434,5424.0,97.62419006479482
ÑUÑOA,195466.0,95362,29798,122,226,201436.0,84762,83326,781,1992,-10600,53528,1766,659,5970.0,1.0305423961200413,125508,69958.0,0.6420963236573113,170861,30575.0,0.8482148176095633,0.206118493952252,0.48787001319922646,0.4207887368692786,0.001156211310406925,0.009888997001529022,0.0006241494684497559,0.003877161977005103,0.1524459496792281,0.41365992176175065,-0.06708127632994787,0.26121397208252256,0.008732785691122097,0.0027209506665981783,0.6420963236573112,0.8482148176095633,5970.0,3.0542396120041335
